entity,doc_id,F1_rules,F1_TBM
CHEM,3095777,0.0,0.0
CHEM,3152016,0.0,0.0
CHEM,3482865,0.0,0.6666666666666666
CHEM,3534743,0.0,0.6666666666666666
CHEM,3803819,0.0,1.0
CHEM,3909574,1.0,0.0
CHEM,3910289,0.0,0.0
CHEM,411603,0.0,1.0
CHEM,4119351,0.0,1.0
CHEM,4157454,0.0,1.0
CHEM,4168030,0.6666666666666666,1.0
CHEM,4196755,0.0,1.0
CHEM,4197174,0.5,0.4
CHEM,4256477,0.0,1.0
CHEM,4259081,0.6666666666666666,0.0
CHEM,4283085,0.0,0.0
CHEM,4306381,0.0,1.0
CHEM,4314009,0.6666666666666666,0.0
CHEM,4417986,0.5,0.5
CHEM,4479819,0.4,1.0
CHEM,4677873,0.0,0.0
CHEM,4706984,0.0,0.0
CHEM,4769583,0.0,0.0
CHEM,4965112,0.6666666666666666,0.0
CHEM,4979480,0.0,0.0
CHEM,4985368,0.0,0.0
CHEM,4985692,0.6666666666666666,0.6666666666666666
CHEM,4988445,0.0,0.9090909090909091
CHEM,5001461,0.0,0.0
CHEM,50788,0.0,0.5
CHEM,5146732,0.0,1.0
CHEM,515102,0.0,0.6666666666666666
CHEM,5217702,0.0,0.0
CHEM,5328287,0.0,1.0
CHEM,5361697,1.0,0.0
CHEM,5366903,0.0,1.0
CHEM,5382520,1.0,0.0
CHEM,5392371,1.0,1.0
